ADANIENT.NS,BAJAJ-AUTO.NS,HDFCBANK.NS,RELIANCE.NS,TECHM.NS,TITAN.NS
53.01634216308594,424.1793212890625,139.39242553710938,624.190673828125,200.42962646484375,65.65821075439453
53.8718376159668,431.26043701171875,146.58642578125,640.4771118164062,200.81964111328125,69.16533660888672
51.18044662475586,442.1283264160156,145.63194274902344,631.3179931640625,202.80874633789062,69.57449340820312
48.857460021972656,454.4224548339844,143.28599548339844,619.9942016601562,201.92147827148438,66.88560485839844
49.357032775878906,456.62432861328125,149.35606384277344,624.490478515625,192.3075408935547,66.52420043945312
49.8940544128418,451.2030029296875,153.0801544189453,633.1721801757812,200.21510314941406,69.74494934082031
49.75044250488281,462.94659423828125,151.2916717529297,651.65673828125,206.34814453125,70.39956665039062
49.41011047363281,461.8956604003906,151.78671264648438,635.5812377929688,212.91015625,71.46329498291016
50.07515335083008,467.642333984375,153.7625274658203,644.218505859375,208.3957061767578,72.29063415527344
49.965877532958984,456.3157653808594,150.74310302734375,638.0902709960938,217.0540771484375,71.5837631225586
49.75355911254883,450.7026062011719,153.4057159423828,630.9074096679688,238.63174438476562,69.77906036376953
49.6068115234375,452.4206848144531,150.564697265625,626.7996826171875,228.2085723876953,67.78568267822266
52.0765380859375,466.474609375,158.82460021972656,640.7213745117188,222.79708862304688,68.49484252929688
54.54939270019531,463.3386535644531,159.1367950439453,639.666748046875,223.9378662109375,68.54712677001953
57.278255462646484,470.6282958984375,156.66598510742188,628.9757080078125,220.31072998046875,67.02197265625
56.84114456176758,472.1212158203125,153.8205108642578,641.3876342773438,218.46791076660156,66.98106384277344
56.507049560546875,465.6656188964844,150.1721954345703,616.17529296875,208.7272491455078,63.00797653198242
54.64617156982422,465.6656188964844,148.22767639160156,605.6173706054688,218.79942321777344,66.38783264160156
55.84513473510742,464.1142578125,147.45159912109375,600.343994140625,221.69532775878906,68.16526794433594
56.22916793823242,466.1576232910156,146.52842712402344,602.5310668945312,224.55218505859375,67.80159759521484
59.04235076904297,452.1871337890625,151.4745330810547,619.16162109375,225.48825073242188,68.74031066894531
61.99602508544922,447.1076965332031,152.2416534423828,643.1305541992188,225.02015686035156,69.91998291015625
65.09645080566406,448.2754211425781,155.69815063476562,642.5420532226562,221.1200714111328,67.12652587890625
68.35296630859375,435.547607421875,154.34230041503906,642.76416015625,222.75811767578125,69.84268188476562
71.77188873291016,438.36663818359375,154.23529052734375,640.0663452148438,220.53501892089844,71.02462005615234
75.3625259399414,434.7886047363281,154.2709503173828,632.417236328125,222.26084899902344,70.24272918701172
79.13111114501953,434.0462646484375,153.00430297851562,635.4146118164062,219.17970275878906,71.5133056640625
79.47144317626953,430.4931335449219,151.14002990722656,644.7291259765625,220.8568115234375,70.11997985839844
79.23101806640625,432.95361328125,151.31845092773438,664.5570678710938,218.40940856933594,69.79722595214844
78.20380401611328,423.0534362792969,147.66123962402344,670.6076049804688,211.67184448242188,75.95687103271484
76.21800994873047,423.37860107421875,153.04446411132812,678.2455444335938,215.27955627441406,72.82705688476562
73.14570617675781,423.7289123535156,155.61785888671875,673.5828247070312,212.37393188476562,75.51819610595703
70.43869018554688,419.0748291015625,153.60194396972656,672.2839965820312,203.8812713623047,70.72457885742188
67.0135269165039,420.000732421875,157.39739990234375,694.4434204101562,198.1285400390625,71.333740234375
64.98094177246094,409.39141845703125,159.05653381347656,715.148193359375,194.09185791015625,71.1200942993164
68.2312240600586,409.891845703125,159.57388305664062,702.86962890625,191.23500061035156,69.3608169555664
67.82221221923828,407.20611572265625,149.29806518554688,686.9050903320312,187.76385498046875,67.75841522216797
67.50685119628906,407.33953857421875,146.6086883544922,665.3452758789062,186.8862762451172,67.00379943847656
64.35334777832031,407.33953857421875,140.13282775878906,621.6151733398438,176.81410217285156,63.387550354003906
61.00937271118164,353.158935546875,134.43292236328125,564.1519775390625,161.01844787597656,56.6778564453125
57.958919525146484,342.2409973144531,127.23450469970703,523.4415283203125,137.7246856689453,50.11817169189453
57.921451568603516,368.8892517089844,136.85916137695312,566.3499755859375,139.66497802734375,51.48420715332031
55.02709197998047,348.8884582519531,134.72727966308594,552.6281127929688,133.79527282714844,49.55448532104492
57.780948638916016,376.2457580566406,143.4733123779297,580.7157592773438,141.69308471679688,55.48002624511719
56.407127380371094,409.3079833984375,141.84544372558594,569.8359985351562,141.10806274414062,55.13454055786133
56.407127380371094,395.1122741699219,137.1312255859375,572.1675415039062,143.67242431640625,57.59612274169922
55.59846496582031,395.1122741699219,136.73875427246094,548.853515625,138.4169464111328,53.02298355102539
54.764827728271484,393.51922607421875,140.00347900390625,550.4077758789062,133.47349548339844,51.6910400390625
54.01235580444336,408.58233642578125,140.13282775878906,564.5847778320312,146.45132446289062,55.81642532348633
53.92805099487305,410.6424255371094,138.0276641845703,575.3427124023438,155.55819702148438,56.861968994140625
54.32145690917969,401.7597351074219,134.89230346679688,581.0934448242188,151.56051635742188,56.673316955566406
52.26387405395508,389.2487487792969,133.80853271484375,566.7496948242188,149.04495239257812,51.99789047241211
52.29510498046875,379.57354736328125,133.0681610107422,538.5399780273438,141.3518524169922,51.03416442871094
49.681739807128906,369.8234558105469,128.62155151367188,538.7508544921875,139.85028076171875,48.29301071166992
47.19953536987305,357.32080078125,125.83856201171875,505.5784912109375,133.13223266601562,46.45421600341797
44.84221649169922,346.3946533203125,125.56201934814453,516.2029418945312,130.8506317138672,44.88588333129883
43.530853271484375,336.4442443847656,130.98980712890625,530.5576782226562,131.22116088867188,44.91088104248047
44.854698181152344,346.5197448730469,137.05096435546875,558.8118286132812,131.31866455078125,49.77950668334961
45.67898941040039,362.8506164550781,139.35231018066406,575.953125,131.65992736816406,52.918418884277344
44.76415252685547,367.60479736328125,138.87062072753906,567.0162353515625,129.6416015625,52.459293365478516
44.91402053833008,387.9893798828125,140.2130889892578,567.2050170898438,130.8213653564453,55.1118049621582
44.074127197265625,390.2579650878906,137.1178436279297,551.5402221679688,131.1138916015625,51.668312072753906
44.02729034423828,403.302734375,137.4434051513672,554.2713012695312,136.20362854003906,53.718502044677734
42.765892028808594,383.0349426269531,131.5071563720703,540.538330078125,134.84832763671875,54.4231071472168
41.30154037475586,367.4129943847656,126.81971740722656,566.5165405273438,136.59365844726562,53.525299072265625
41.91975402832031,368.1470031738281,129.7766876220703,572.1118774414062,137.2469024658203,52.866146087646484
43.03440856933594,362.8089904785156,129.54478454589844,574.7320556640625,134.27305603027344,52.55703353881836
42.890785217285156,370.5491027832031,131.35108947753906,562.4755249023438,133.82449340820312,51.286460876464844
42.88766098022461,380.6578674316406,129.9417266845703,546.977294921875,134.6825714111328,49.99089431762695
41.38584518432617,377.43841552734375,123.97872161865234,512.0175170898438,132.53746032714844,46.281463623046875
41.72617721557617,366.9376220703125,120.57574462890625,498.07366943359375,130.1583709716797,47.28382873535156
41.332767486572266,355.6610412597656,118.88094329833984,509.0755920410156,131.34793090820312,47.60432052612305
39.958961486816406,314.958740234375,114.37637329101562,499.19500732421875,125.98519134521484,45.547298431396484
38.060611724853516,331.34814453125,116.9854507446289,505.0343933105469,124.73711395263672,45.660953521728516
41.41706848144531,346.5113525390625,118.92111206054688,521.3208618164062,129.2710723876953,46.874698638916016
40.10258865356445,349.2888488769531,122.25272369384766,527.2493896484375,132.10845947265625,47.43157196044922
36.5775260925293,350.4815368652344,115.88383483886719,498.0403747558594,124.3178939819336,44.535850524902344
37.214481353759766,350.4815368652344,117.33779907226562,515.7035522460938,125.77068328857422,48.60212707519531
33.50519943237305,350.4815368652344,109.35887145996094,484.08538818359375,120.9637222290039,42.34701156616211
32.506080627441406,350.4815368652344,109.8004150390625,477.6018371582031,125.00037384033203,41.608314514160156
32.61847686767578,350.4815368652344,113.51558685302734,479.400390625,128.26678466796875,41.8242301940918
31.666181564331055,350.4815368652344,119.6971206665039,488.5372314453125,128.60806274414062,42.83797073364258
34.6261100769043,350.4815368652344,126.12840270996094,513.7495727539062,132.63494873046875,46.47239685058594
33.81431198120117,350.4815368652344,128.37625122070312,510.5633544921875,133.90252685546875,48.270286560058594
35.70954513549805,350.4815368652344,127.84107208251953,504.201904296875,134.47776794433594,48.86579132080078
37.985687255859375,350.4815368652344,125.50402069091797,522.3312377929688,141.17633056640625,50.6454963684082
37.44865036010742,350.4815368652344,118.74715423583984,503.0917053222656,137.5296630859375,48.0498046875
37.523590087890625,350.4815368652344,116.8115234375,520.7324829101562,139.49925231933594,49.115814208984375
38.50397491455078,350.4815368652344,118.45726013183594,520.3551635742188,141.46885681152344,49.522666931152344
40.037025451660156,350.4815368652344,118.73823547363281,532.0120849609375,141.6540985107422,46.86787414550781
38.613258361816406,350.4815368652344,115.41109466552734,515.3814697265625,138.49493408203125,44.65860366821289
39.67795944213867,350.4815368652344,116.262939453125,533.97705078125,144.86199951171875,46.649681091308594
40.24934005737305,350.4815368652344,116.7223129272461,528.8369140625,161.71072387695312,46.92243194580078
41.651241302490234,350.4815368652344,123.08226776123047,536.941162109375,157.13780212402344,47.5838623046875
42.113338470458984,350.4815368652344,118.32793426513672,548.1319580078125,161.84722900390625,48.411197662353516
42.450538635253906,350.4815368652344,118.64012908935547,566.538818359375,160.52117919921875,48.18618392944336
44.25210189819336,350.4815368652344,116.25402069091797,579.91650390625,167.677978515625,51.004615783691406
45.07638168334961,350.4815368652344,116.70001983642578,586.7330932617188,178.1109161376953,50.08861541748047
46.92477798461914,350.4815368652344,124.98666381835938,586.1891479492188,181.6600799560547,51.20463943481445
49.12910079956055,350.4815368652344,130.29849243164062,586.9774780273438,171.6366424560547,51.84787368774414
49.42572021484375,350.4815368652344,134.53549194335938,578.9285278320312,164.99664306640625,51.92515563964844
48.3048210144043,350.4815368652344,128.92481994628906,572.3228149414062,162.7735137939453,50.26819610595703
48.52337646484375,350.4815368652344,128.67955017089844,573.444091796875,156.90374755859375,49.73177719116211
50.03768539428711,350.4815368652344,133.83526611328125,582.7364501953125,158.45404052734375,50.86143112182617
51.551998138427734,350.4815368652344,135.8824462890625,575.3869018554688,158.72711181640625,54.07306671142578
52.932044982910156,350.4815368652344,138.8380584716797,590.607666015625,176.02430725097656,58.90760803222656
52.797786712646484,350.4815368652344,136.7166290283203,580.5161743164062,178.15968322753906,56.47557067871094
54.41201400756836,350.4815368652344,138.1742401123047,593.8936767578125,185.4237518310547,55.86869430541992
54.468204498291016,350.4815368652344,137.111328125,592.6614990234375,179.22247314453125,53.193450927734375
53.84687042236328,350.4815368652344,138.39405822753906,588.3983764648438,183.77590942382812,53.33209991455078
53.700130462646484,350.4815368652344,138.3087921142578,597.046630859375,185.87225341796875,52.96388626098633
52.56361389160156,350.4815368652344,135.2993927001953,595.1055297851562,182.18658447265625,51.96833801269531
51.043060302734375,350.4815368652344,130.28961181640625,564.1259765625,174.81527709960938,49.20218276977539
50.268741607666016,350.4815368652344,131.6844940185547,569.8043212890625,179.65150451660156,50.788692474365234
51.12736892700195,350.4815368652344,132.77880859375,558.0348510742188,176.12184143066406,54.30264663696289
51.49892044067383,350.4815368652344,131.39291381835938,564.6502685546875,181.8843231201172,58.7416877746582
52.27012634277344,350.4815368652344,132.621826171875,585.221435546875,181.92335510253906,58.08481216430664
53.65641784667969,350.4815368652344,134.5862579345703,588.0663452148438,186.56451416015625,58.09616470336914
54.174713134765625,350.4815368652344,131.07000732421875,580.7592163085938,176.7361297607422,55.102718353271484
55.01459884643555,350.4815368652344,126.48185729980469,595.2060546875,169.3550262451172,54.60040283203125
53.75945281982422,350.4815368652344,124.12272644042969,585.9132690429688,164.21658325195312,54.448123931884766
53.540889739990234,350.4815368652344,123.9208984375,570.3284912109375,161.72047424316406,54.582218170166016
51.99535369873047,201.75978088378906,120.88005828857422,561.2700805664062,158.95135498046875,53.898067474365234
52.17958068847656,197.88973999023438,119.54354095458984,556.6961059570312,160.31637573242188,53.4071044921875
53.3254508972168,202.8941650390625,121.21644592285156,562.8096923828125,162.41273498535156,54.55038833618164
52.52614212036133,199.99159240722656,118.36396789550781,549.4671630859375,163.34878540039062,53.09799575805664
49.43508529663086,190.7334747314453,122.77273559570312,536.2588500976562,168.5749969482422,53.60940170288086
49.5911979675293,193.7694854736328,117.55219268798828,526.2854614257812,162.1202392578125,51.650123596191406
47.330665588378906,193.40243530273438,113.59640502929688,536.9616088867188,160.16041564941406,52.143367767333984
46.10985565185547,184.19442749023438,108.98580932617188,514.7280883789062,153.48138427734375,52.82069778442383
45.00456619262695,187.6308135986328,111.9593734741211,501.2966003417969,164.95762634277344,52.21836853027344
45.6727409362793,189.76596069335938,110.55107879638672,499.4446716308594,160.37490844726562,51.97970199584961
43.35287857055664,183.09347534179688,106.1692123413086,482.5325927734375,154.90492248535156,51.393287658691406
41.84795379638672,183.6272735595703,101.57209014892578,490.3526916503906,144.16970825195312,49.32037353515625
44.75166702270508,176.98812866210938,107.31290435791016,504.5540466308594,149.0839385986328,48.395294189453125
47.24011993408203,173.30157470703125,104.19132995605469,508.10150146484375,151.42404174804688,48.38393020629883
49.85972213745117,168.7809295654297,100.65713500976562,506.5622253417969,154.76841735839844,48.69758987426758
50.340553283691406,165.0276641845703,103.0880126953125,509.228271484375,153.65689086914062,47.31791687011719
51.45207977294922,169.0478515625,108.86471557617188,520.5068969726562,158.67832946777344,49.979522705078125
51.43959426879883,172.3007049560547,104.80577087402344,510.2880859375,153.9688720703125,49.33628463745117
50.930660247802734,170.99954223632812,100.7289047241211,501.5976867675781,151.9798126220703,48.624855041503906
48.67013168334961,170.84942626953125,98.51329803466797,468.3646240234375,147.1825714111328,48.233909606933594
45.54784393310547,167.57989501953125,98.27111053466797,451.96563720703125,148.75244140625,47.74068069458008
41.05799865722656,159.80641174316406,95.05087280273438,460.2209167480469,147.52386474609375,46.34965133666992
39.63112258911133,165.9117431640625,96.36946868896484,476.5753479003906,146.5390625,48.21800231933594
39.7872314453125,163.12599182128906,95.12712097167969,499.67889404296875,142.28787231445312,47.93842697143555
39.73415756225586,157.908203125,91.63778686523438,486.9837341308594,138.4559326171875,46.874698638916016
38.3166389465332,156.6559295654297,90.3640365600586,467.4610595703125,139.49925231933594,45.110904693603516
36.786720275878906,155.52542114257812,86.58318328857422,456.08209228515625,135.4821014404297,45.51548385620117
37.92635726928711,157.75164794921875,92.17599487304688,478.3603210449219,138.9044952392578,47.486122131347656
36.39643478393555,142.133056640625,88.3053970336914,461.87200927734375,134.93605041503906,47.72932434082031
37.36434555053711,146.44642639160156,89.7271728515625,468.07464599609375,137.82220458984375,46.549678802490234
41.59191131591797,151.4903106689453,90.18463897705078,452.5234375,141.9758758544922,47.82023620605469
41.56694030761719,151.1424560546875,89.85722351074219,441.6465148925781,139.06048583984375,47.18381881713867
42.58168029785156,157.1429443359375,94.92528533935547,463.8911437988281,146.46109008789062,48.702144622802734
40.495994567871094,173.38771057128906,94.56201934814453,456.6399230957031,146.1100616455078,49.115814208984375
38.613258361816406,173.90948486328125,95.78194427490234,449.8236999511719,135.87208557128906,48.315738677978516
37.51420974731445,174.50083923339844,92.53926849365234,455.9259338378906,129.2613067626953,48.55894470214844
35.078834533691406,166.9176025390625,82.3582763671875,441.1891784667969,130.78237915039062,48.28412628173828
35.08507537841797,158.27346801757812,81.05313110351562,433.62554931640625,126.14118957519531,46.864280700683594
36.94907760620117,162.65640258789062,85.99113464355469,450.37042236328125,129.7896270751953,46.68565368652344
38.107452392578125,161.4389190673828,92.794921875,471.48828125,131.23521423339844,47.07497024536133
38.47275161743164,173.54425048828125,97.2081527709961,480.33477783203125,133.90023803710938,46.74291229248047
39.693565368652344,172.20498657226562,98.78689575195312,480.1786804199219,146.21243286132812,48.639095306396484
40.752017974853516,180.53607177734375,108.05293273925781,505.87042236328125,148.0514373779297,51.84291458129883
40.24934005737305,181.11004638671875,108.88713836669922,514.96240234375,139.19097900390625,50.25131607055664
39.562435150146484,177.3880157470703,101.04283905029297,479.0518798828125,141.00042724609375,50.89253234863281
40.296173095703125,179.33596801757812,101.11011505126953,486.37005615234375,141.27578735351562,50.45513153076172
39.36885452270508,177.19667053222656,92.32847595214844,464.77252197265625,140.99058532714844,49.79558563232422
39.98393630981445,180.79693603515625,98.13655853271484,483.1572265625,147.78590393066406,50.28108215332031
39.793479919433594,185.6495361328125,98.50432586669922,492.5281066894531,149.26101684570312,51.60016632080078
40.7551383972168,180.06649780273438,99.41478729248047,512.6307983398438,148.73977661132812,53.68872833251953
40.46477127075195,180.53607177734375,99.45516967773438,500.3147888183594,149.11351013183594,58.36965560913086
41.182891845703125,183.17971801757812,106.24996185302734,507.8227844238281,149.33966064453125,57.872711181640625
40.36486053466797,195.5807342529297,109.11136627197266,512.8539428710938,151.3458251953125,55.99942398071289
40.57405090332031,194.8154754638672,112.36300659179688,507.0528564453125,152.7619171142578,58.17042541503906
40.55219650268555,191.98048400878906,115.09439849853516,502.41217041015625,156.380859375,58.520809173583984
41.310916900634766,198.05047607421875,117.64189147949219,518.7999877929688,157.6887664794922,58.8482780456543
40.826961517333984,192.48483276367188,113.47529602050781,523.70849609375,154.4927215576172,57.39637756347656
41.40145492553711,198.58970642089844,109.19660186767578,521.3881225585938,155.0729217529297,57.078060150146484
40.30866622924805,196.83302307128906,105.37985229492188,507.96759033203125,150.88365173339844,55.9650764465332
40.0620002746582,191.8065643310547,107.95875549316406,496.3880615234375,147.56954956054688,55.75209045410156
39.927738189697266,190.4325408935547,108.25475311279297,495.22784423828125,149.7920379638672,54.97574996948242
39.958961486816406,189.31936645507812,111.06684875488281,501.1961669921875,152.87010192871094,54.94598388671875
39.262691497802734,180.93612670898438,104.62188720703125,493.6770324707031,150.4410858154297,54.19254684448242
39.93397903442383,185.0059814453125,107.10211181640625,500.850341796875,150.75575256347656,56.67500686645508
38.50397491455078,188.50196838378906,108.33099365234375,497.99456787109375,150.0477294921875,56.658958435058594
36.4682502746582,190.9890594482422,112.24192810058594,486.24737548828125,154.522216796875,57.210880279541016
35.3504753112793,201.33773803710938,110.69010925292969,479.2526550292969,153.07659912109375,56.150569915771484
34.91023254394531,203.04222106933594,108.81536865234375,462.039306640625,144.8946990966797,56.9681282043457
36.7492561340332,204.60755920410156,114.52030181884766,476.6199645996094,147.0286865234375,58.19333267211914
35.95619201660156,203.77267456054688,116.45784759521484,477.83587646484375,146.66482543945312,58.216224670410156
36.683685302734375,209.773193359375,120.16694641113281,493.699462890625,149.31021118164062,58.43149948120117
36.02488327026367,212.2951202392578,116.88389587402344,480.200927734375,152.20140075683594,56.90399932861328
35.497222900390625,211.12982177734375,111.99077606201172,464.28167724609375,149.0249786376953,56.267364501953125
38.00754165649414,208.3296356201172,116.7090072631836,475.9505920410156,152.27020263671875,55.99026870727539
38.1823844909668,205.98159790039062,116.03624725341797,478.0366516113281,156.26283264160156,54.57499313354492
41.039268493652344,215.53021240234375,114.43061065673828,464.6720886230469,156.98074340820312,54.10552978515625
39.84342956542969,214.69532775878906,112.39441680908203,445.6514587402344,153.10610961914062,53.97956085205078
38.560176849365234,219.98268127441406,111.64991760253906,431.2047119140625,149.329833984375,53.42766571044922
35.53157043457031,214.01699829101562,107.9452896118164,421.00830078125,141.1970977783203,52.420021057128906
36.499473571777344,215.8432159423828,110.36270141601562,430.1784362792969,136.1522216796875,52.32612609863281
36.852294921875,211.68637084960938,106.50559997558594,418.710205078125,131.3335418701172,52.420021057128906
35.080482482910156,214.67791748046875,109.77069091796875,432.4541320800781,124.66606903076172,50.66124725341797
35.39165496826172,211.4254913330078,116.5699691772461,458.5252990722656,132.76931762695312,54.86354446411133
35.0081901550293,211.32110595703125,116.6731185913086,454.9554443359375,129.06192016601562,53.7093391418457
35.077335357666016,210.72979736328125,110.66768646240234,447.670654296875,125.58061981201172,52.566585540771484
35.95741653442383,202.24215698242188,114.8701400756836,456.5172424316406,127.89163970947266,51.02765655517578
36.46031188964844,208.2773895263672,116.66864013671875,451.96563720703125,125.86581420898438,51.300167083740234
34.88246154785156,205.79026794433594,111.64092254638672,438.02093505859375,122.95496368408203,50.29940414428711
31.242717742919922,198.62449645996094,107.67169952392578,431.2493591308594,119.94570922851562,49.715431213378906
29.44170379638672,206.9381866455078,110.30438995361328,434.9307556152344,121.7846908569336,50.910858154296875
30.77439308166504,208.72962951660156,116.18424224853516,425.41485595703125,124.88243865966797,51.206275939941406
29.19339370727539,200.69419860839844,114.43507385253906,393.0072937011719,122.67961120605469,49.37420654296875
25.145042419433594,199.7723388671875,107.88697814941406,366.266845703125,113.6716537475586,43.690223693847656
25.449926376342773,202.67697143554688,101.25813293457031,373.640869140625,100.63170623779297,44.05205535888672
21.722171783447266,189.28460693359375,99.21296691894531,367.8175354003906,91.35820007324219,40.809288024902344
19.097660064697266,160.93455505371094,93.98344421386719,340.8316955566406,77.88555908203125,37.65584945678711
20.147462844848633,178.9707489013672,105.22286987304688,350.6041259765625,83.31395721435547,43.33297348022461
20.254331588745117,188.0497283935547,102.34798431396484,361.6817932128906,85.59546661376953,42.94823455810547
19.19195556640625,184.08416748046875,101.96675872802734,339.1806640625,75.6434097290039,36.7833251953125
18.858783721923828,186.25828552246094,98.06928253173828,310.5660705566406,71.2475814819336,39.30013656616211
18.69533920288086,182.1536102294922,92.06385040283203,291.400390625,67.55982971191406,38.39325714111328
19.7357177734375,188.36279296875,96.90766143798828,294.71368408203125,72.2801742553711,38.924560546875
21.263280868530273,195.11114501953125,97.73292541503906,311.23541259765625,81.28813934326172,45.831451416015625
21.322996139526367,187.4062042236328,94.05072021484375,293.7988586425781,82.34038543701172,42.49021530151367
20.408348083496094,184.34506225585938,96.36050415039062,271.67694091796875,73.83393859863281,44.81694793701172
18.550752639770508,161.71717834472656,87.26937103271484,227.46656799316406,66.3797378540039,41.194034576416016
18.836780548095703,162.8651123046875,83.62755584716797,240.29571533203125,62.219825744628906,42.12838363647461
21.803895950317383,184.7277069091797,85.30045318603516,268.1294250488281,61.77197265625,46.225337982177734
23.381744384765625,189.54550170898438,91.72748565673828,306.8846130371094,65.68310546875,46.177249908447266
25.37449073791504,173.38771057128906,96.02860260009766,321.6660461425781,66.66837310791016,45.442134857177734
26.188566207885742,163.38687133789062,99.80497741699219,323.8748779296875,64.37940216064453,43.65816116333008
25.73595428466797,154.6209716796875,98.52226257324219,283.14508056640625,67.44461822509766,43.335262298583984
25.07903289794922,145.03762817382812,95.28408813476562,261.16815185546875,65.81248474121094,41.5993766784668
25.101037979125977,142.7069854736328,97.7553482055664,272.36859130859375,64.76752471923828,42.09632873535156
26.07855224609375,148.13348388671875,98.73307800292969,290.7421569824219,66.64844512939453,42.900150299072266
24.660999298095703,140.3068084716797,91.79474639892578,269.45697021484375,63.652889251708984,41.34288024902344
24.321544647216797,131.8191680908203,90.29676055908203,259.30517578125,62.329280853271484,40.91692352294922
24.164386749267578,129.10589599609375,90.5030746459961,255.85804748535156,59.31383514404297,39.51311492919922
23.394319534301758,125.20995330810547,83.99980926513672,254.66439819335938,58.29872512817383,38.35203552246094
23.120866775512695,123.08806610107422,82.08470916748047,254.34078979492188,55.84058380126953,38.01997375488281
22.639970779418945,126.9839859008789,79.34436798095703,252.66751098632812,50.9442138671875,38.85813903808594
20.992963790893555,126.9839859008789,73.66184997558594,235.62144470214844,48.57564163208008,37.772647857666016
