Date,BAJAJ-AUTO.NS,BAJAJFINSV.NS,DIVISLAB.NS,HINDUNILVR.NS,ITC.NS,NTPC.NS,RELIANCE.NS,TATASTEEL.NS,BENCHMARK
2013-11-25,1521.67236328125,70.99714660644531,534.806640625,497.85247802734375,162.71112060546875,82.39277648925781,397.3314514160156,14.074234962463379,6115.35009765625
2013-11-26,1521.083984375,71.27545166015625,535.1516723632812,504.45062255859375,159.9066162109375,81.62456512451172,392.4563903808594,13.854961395263672,6059.10009765625
2013-11-27,1529.322509765625,70.34114074707031,531.60791015625,500.2089538574219,161.65623474121094,80.44477844238281,390.91680908203125,13.961064338684082,6057.10009765625
2013-11-28,1530.4210205078125,71.43946075439453,526.982421875,505.35015869140625,161.32174682617188,81.15811920166016,395.5820007324219,14.178567886352539,6091.85009765625
2013-11-29,1549.2127685546875,72.7961654663086,530.3423461914062,509.6346740722656,164.87232971191406,80.80146789550781,398.03125,14.16795539855957,6176.10009765625
2013-12-02,1538.9735107421875,72.93533325195312,534.0701904296875,498.7948913574219,165.4384002685547,80.69170379638672,399.0108642578125,14.440282821655273,6217.85009765625
2013-12-03,1532.2650146484375,73.45714569091797,530.1581420898438,496.1387023925781,164.25486755371094,79.95089721679688,402.08990478515625,14.493331909179688,6201.85009765625
2013-12-04,1515.709228515625,71.83702850341797,524.0368041992188,490.1405334472656,160.98724365234375,79.75885772705078,399.36083984375,14.640105247497559,6160.9501953125
2013-12-05,1522.37841796875,72.64708709716797,522.7711791992188,484.44207763671875,158.87744140625,78.93574523925781,406.335205078125,14.903589248657227,6241.10009765625
2013-12-06,1530.0289306640625,73.37762451171875,523.9907836914062,479.5578308105469,160.06100463867188,81.73429107666016,404.3291931152344,14.949566841125488,6259.89990234375
2013-12-09,1552.5867919921875,72.4085464477539,513.6813354492188,479.6435546875,161.0901641845703,84.20361328125,410.0440368652344,14.887672424316406,6363.89990234375
2013-12-10,1559.5699462890625,70.65423583984375,513.6351928710938,482.5997619628906,163.5858917236328,74.6556167602539,412.7031555175781,14.970787048339844,6332.85009765625
2013-12-11,1567.337890625,69.8740005493164,523.4155883789062,484.52777099609375,165.10389709472656,76.41156768798828,411.7467346191406,14.792181015014648,6307.89990234375
2013-12-12,1531.127197265625,69.01921081542969,524.7733154296875,482.2142333984375,163.0198516845703,76.63105010986328,405.9620361328125,14.597663879394531,6237.0498046875
2013-12-13,1494.9163818359375,69.08878326416016,510.689697265625,480.5862121582031,162.2479705810547,75.3415298461914,403.3961181640625,14.682546615600586,6168.39990234375
2013-12-16,1492.4842529296875,67.19036865234375,516.2586669921875,477.4585876464844,160.96153259277344,75.69821166992188,394.2290954589844,14.461502075195312,6154.7001953125
